id,title,overview,release_date,vote_average,poster_path,genre_ids
335795,몬스터 하이: 더 무비,"몬스터하이 시리즈를 기반으로 한 영화로, 클로딘 울프는 어두운 비밀을 감춘 채 몬스터 하이에 입학한다. 친구 드라큘로라와 프랭키 스타인의 도움을 받아 클로딘은 진정한 몬스터가 되고 무너질 위기에 처한 학교를 구한다.",2022-10-06,7,/tn3GWm0Erehkpur8PUuYWxGpul5.jpg,"가족, 판타지, 코미디, 모험, 음악, TV 영화"
10867,말레나,"무솔리니 정권의 이탈리아, 한 시골마을에 사는 주인공 소년 레나토(주세페 술파로)는 마을에서 가장 아름다운 여인 말레나(모니카 벨루치)에 한눈에 반한다. 레나토의 라틴어 선생(피에트로 노타리안니)의 딸인 말레나는 전쟁으로 남편을 잃고 혼자 살고 있었다. 레나토는 빼어난 미모 때문에 온 마을 사내들의 정욕에 찬 시선과 아낙네들의 따돌림을 감내해야 하는 말레나를 늘 안타깝게 지켜본다.  어느 날 말레나의 남편 스코르디아(가에타노 아로니카)의 전사소식이 전해지고, 독일군이 점령한 마을에서 생계를 잃은 말레나는 창녀가 된다.",2000-03-16,7.4,/d5JdpKKyG8bLCBQsAfFskPhuj19.jpg,드라마
1015724,Trick or Treat Scooby-Doo!,,2022-10-04,7.3,/r4ZDV5Xm8qrbG2TIPlocs2wJxHL.jpg,"모험, 미스터리, 코미디, 애니메이션, 가족"
3170,밤비,"평화로운 봄의 숲속. 모든 동물들은 숲속의 왕자가 될 밤비의 탄생을 축하하러 몰려온다. 모든 이들의 축복속에 밤비는 걸음마부터 점프까지 모든 것들을 배운다. 아기토끼 덤퍼와 스컹크 플라워를 사귀고 엄마 사슴과 함께 간 초원에서 암컷 아기사슴 펠린을 만나며 숲 속 생활에 적응해 간다. 그러던 여름의 어느 날, 사슴들이 일제히 달려가는 것과 뿔달린 수사슴들이 싸우는 것을 보고 덩달아 따라간 그곳에서 엄마와 함께 숲속의 왕자로 존경받는 수사슴의 위엄을 감상한다. 아름다운 뿔이 달린 커다란 수사슴은 밤비를 의미심장하게 보며 지나간다. 그러던 와중 수사슴은 사냥꾼들이 온 것을 알게 되고 사슴들을 대피시키는데...",1942-02-11,7,/z2ZN809cWCHWPWCg97nUC2HK9Yy.jpg,"애니메이션, 드라마, 가족"
499338,아이 빌리브,주인공인 브라이언은 부모님의 반대에도 매일 성경을 읽으며 예수님의 가르침에 따라 살아간다. 브라이언이 교회에서 다리 잃은 자를 일어서게 하고 눈이 먼 자를 위해 기도하자 하나님께서 기도에 응답하시고 그들을 고쳐주신다. 안티-크리스천이었던 브라이언 부모님과 브라이언을 시기 질투하던 사람들도 눈 앞에서 기도의 힘을 보게 되고 신앙을 가지게 된다.,2019-06-06,7.1,/5gN7jD0GDMguD6ofifQYXFmvEgK.jpg,"가족, 드라마"
846993,"굿바이, 동그리즈","주변과 잘 어울리지 못하는 3명의 소년이 모인 ""동그리즈""가 여름방학에 겪는 모험을 다룬 애니메이션 영화",2022-02-18,6.6,/p1myUka0HPSIog6ofMo9YTmrurh.jpg,"애니메이션, 모험, 판타지"
342677,세라복 색정사육,변태적이고 뒤틀린 스토커의 여고생 로망 포르노,1982-11-15,6,/7JqwkwrhuVgh0PP9TlcQ1uNVu0C.jpg,"드라마, 범죄"
1010821,그루트의 샤워타임,베이비 그루트도 럭셔리한 목욕을 즐길 자격이 있지. 앗 근데 나뭇잎이 왜 이렇게 거침없이 자라나는 거야?,2022-08-10,7.1,/2X8Bu04YhXDhr8I8DWavQ0MIfLC.jpg,"애니메이션, 가족, 코미디, SF"
45243,행오버 2,스튜의 결혼식을 위해 태국에 모였던 친구들은 기억이 없는 채로 어느 허름한 호텔에서 잠을 깨게 된다.,2011-05-25,6.5,/11SaBaTqGkftABvubDNsjcAQ3ij.jpg,코미디
489,굿 윌 헌팅,"수학, 법학, 역사학 등 모든 분야에 재능이 있는 윌(맷 데이먼)은 천재적인 두뇌를 가지고 있지만 어린 시절 받은 상처로 인해 세상에 마음을 열지 못하고 절친인 처키(벤 애플렉)와어울려 다니는 불우한 반항아이다. 대학을 청소하면서 벽에서 우연히 접한 수학 문제를 간단히 풀어버린 일을 그 대학 교수 램보가 발견하고 윌에게 관심을 갖지만 윌은 냉대한다. 어느 날 보호관찰 대상인 윌은 폭행죄로 수감되고, 램보 교수는 자신이 감독하겠다는 조건으로 윌을 석방시킨 다음 대학 동기인 심리학 교수 숀(로빈 윌리엄스)에게 그를 부탁한다. 거칠기만 하던 윌은 숀과 함께 시간을 보낼수록 상처를 위로 받으며 조금씩 변화하기 시작하는데...",1997-12-05,8.1,/iHRY9YuBOyga9MHi59pt6KRGXcB.jpg,드라마
89,인디아나 존스: 최후의 성전,자신이 재직 중인 바네트 대학으로 돌아온 인디는 몇 달만을 비워뒀던 대학 연구실에서 오래 전에 도착한 아버지의 일기장을 발견한다.  고고학에 관심 많은 학생들을 피해 겨우 창문으로 빠져나온 존슨 박사는 윌터 도노반이라는 사람을 만난다. 도노반은 자신이 앙카라 북쪽에서 발견한 반쪽짜리 신의 석판의 탁본을 보여주며 헨리 박사의 일기장을 참고로 나머지 반쪽 석판과 예수가 최후의 만찬 때 사용했다는 술잔 성배를 찾아 달라고 부탁한다. 인디아나 존스는 아버지 헨리 존스 박사가 나치에게 납치 되었다는 소식을 듣고 베니스로 달려가는데...,1989-05-24,7.8,/nbNr6vea9nkedkozeR3ZzoQm12A.jpg,"모험, 액션"
810171,발렛,"세계적인 영화배우인 올리비아가 자신과 기혼자인 연인, 빈센트가 같이 나오는 사진을 파파라치에게 찍히며 소동이 일어난다. 성실한 발렛 요원 안토니오는 올리비아의 위장용 새 애인이 되어달라는 요청을 받는다.",2022-05-11,7.7,/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,"코미디, 로맨스"
119450,혹성탈출: 반격의 서막,"치명적인 바이러스 시미안 플루로 인류가 거의 멸망하고 소수만이 살아남은 시대. 유인원들은 도시를 떠나 숲에서 그들의 세상을 만들었다. 도시는 폐허가 되었고, 10년간 인간과 유인원은 서로 다른 공간에 머물며 마주치지 않고 살아왔기 때문에 유인원들은 인간이 멸종한 것이 아닐까 추정하고 있다. 그 평화가 깨진 것은 도시의 비상전력이 다 소진되면서부터. 전력 공급을 위해서는 유인원이 거주하는 숲에 있는 댐을 재가동해야 한다. 우연히 두 존재가 마주치게 되자, 유인원과 인간은 평화를 지킬 것인가 무력을 써서 주도권을 가져야 하나를 두고 내부 마찰을 겪는데...",2014-06-26,7.3,/39kIGCP0mvRc9IZC1oJuIaJOaAb.jpg,"SF, 액션, 드라마, 스릴러"
855440,폴라,,2022-10-26,6.6,/efuKHH9LqBZB67AS87kprLgaYO8.jpg,"액션, 모험, 스릴러"
715931,해방,가족과 자유를 위해 무엇이든 할 수 있는 한 남자의 흥미진진한 실화를 기반으로 제작되었다. 노예였던 피터는 가족에게 돌아가기 위해 목숨을 걸고 탈출하며 사랑과 인내의 위험한 여정을 시작한다.,2022-12-02,8,/iS8ml62hvfRcV3WAKsqMH0rPxsL.jpg,드라마
615,패션 오브 크라이스트,"마지막 만찬 후에 겟세마니 동산에 올라간 예수는 그 곳에서 사탄의 유혹을 물리친다. 그러나 그 곳에서 예수 그리스도는 유다에게 배신 당해 체포되어 예루살렘으로 끌려온다. 바리새인들은 예수 그리스도를 신성모독죄로 단죄하고, 재판에서 사형을 선고한다.  팔레스타인의 로마 제독, 빌라도는 바리새인들의 주장을 들으며 그의 앞에 끌려온 예수 그리스도를 어떻게 처리할지 고민한다. 자신이 정치적 위기에 직면해 있음을 깨달은 빌라도는 이 문제를 헤롯왕에게 의논한다. 헤롯왕은 빌라도에게 예수 그리스도를 돌려보낸다. 이에 빌라도가 군중들에게 그리스도와 죄수 바라바 중 누구를 석방할지 결정하도록 하자, 군중들은 바라바에게 자유를 예수 그리스도에게 처형을 주장한다.  로마 병사들로부터 처참하게 채찍질을 당한 그리스도는 빌라도 앞에 다시 끌려오게 된다. 빌라도는 만신창이가 된 예수 그리스도를 군중에게 보이며, ‘이 정도면 충분하지 않은가?’라고 묻지만 피에 굶주린 군중들은 만족하지 못한다. 딜레마에 빠진 빌라도는 군중들이 원하는 대로 처리하도록 부하들에게 명령한다.  그리하여 예수 그리스도는 예루살렘 거리를 지나 골고다 언덕까지 십자가를 메고 가도록 명령을 받는다. 골고다 언덕 위에서 예수 그리스도는 십자가에 못 박히게 되고 그 곳에서 마지막 유혹에 직면한다. 그의 아버지가 그를 버렸을 지도 모른다는 두려움 때문이었다. 하지만 예수 그리스도는 두려움을 극복하고 어머니인 마리아를 바라보며 그녀만이 완전히 이해할 수 있는 마지막 한 마디를 하고 죽는다. “다 이루었도다.”“내 영혼을 아버지 손에 맡기나이다.”...",2004-02-25,7.5,/hNnh0cwtv5iQ1ErTSZXMbo1Q2Rl.jpg,드라마
920,카,"화려한 성공과 갈채를 꿈꾸는 주인공 라이트닝 맥퀸은 경주에서 성공하는 것만이 인생의 모든 것이라 생각하는 타오르는 청춘. 하지만 피스톤 컵 챔피온쉽에 참가하기 위해 달리던 중 경쟁과 함성과는 동떨어진 래디에이터 스프링스란 한적한 시골로 들어서게 된다. 이제는 지도에 조차 표시되지 않는 한적한 66번 국도. 조용하지만 다양한 캐릭터들이 큰 열정을 간직하고 있는 이곳에서 맥퀸은 미스터리한 과거를 지닌 닥 허드슨과 샐리, 그리고 메이터를 만나게 된다. 그들을 통해 인생이란 목적지가 아닌, 여행하는 과정 그 자체이며 명성과 스폰서, 트로피 뒤에 가려진 소중한 가치를 깨닫게 되는데...",2006-06-08,6.9,/uwQMfpTRXQUHvGKtnHGdQE7nZWv.jpg,"애니메이션, 모험, 코미디, 가족"
37265,올 레이디 두 잇,"아름다운 외모와, 정열적인 남편을 둔 20대의 부인 다이아나, 어느날 시낭송회 파티에 참석한다. 그곳에서 베니스에서 왔다는 원시적인 매력을 지닌 남자 알퐁스를 만나는데. 숙모의 장례식에 참석하기 위해 베니스로 가는 다이아나. 그녀는 뜻하지 않게 숙모의 아파트를 유산으로 물려받게 되고, 베니스에 오면 들리라던 알퐁스의 말이 생각나 그에게 전화를 건다. 골동품상인 알퐁스는 엉덩이에 대한 독특한 철학을 갖고 있는 인물로, 다이아나의 엉덩이를 보자마자 그녀에게 이끌린다. 파격적인 정사를 나누고 집으로 돌아온 다이아나. 그녀는 남편과의 잠자리 분위기를 고조시키려고 늘 해온 이야기를 꺼낸다. 그것은 그녀가 다른 남자와 비정상적인 정사를 벌인 과정을 상세하게 이야기하며, 남편을 흥분 시키는 것. 그런데, 이번에는 달랐다. 다이아나는 베니스에서 실제로 있었던 일을 남편에게 이야기하고, 목에 난 상처를 우연히 본 남편은 사실을 눈치채고 다이아나를 다그친다. 질투로 화를 다스리지 못하는 남편은 다이아나와 별거를 선언하기에 이르고, 자신을 이해하지 못하는 남편에 대한 원망으로 슬픔에 잠긴 다이아나는, 어느날 밤 광란의 댄스파티에 가서 이상한 술을 마시게 되는데.",1992-02-21,4.6,/rt1G1SXwLgo8Jcm78MzSajD8c8s.jpg,"코미디, 드라마"
803114,더 리퀸,,2022-01-28,5,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,"스릴러, 공포"
1592,프라이멀 피어,오만하지만 능력있는 변호사 마틴 베일(리차드 기어)은 카톨릭 대주교 살해 혐의로 현장에서 도망치다 붙잡힌 19살의 소년 용의자 애런 스탬플러(에드워드 노튼)의 모습을 TV로 보고 교도소로 찾아가 무보수로 변호할 것을 제의한다. 검사로는 마틴 베일의 검사 동료였던 여검사 베너블(로라 린니)이 맡게 되어 둘 사이에 팽팽한 경쟁이 시작된다. 피살자의 피가 묻은 용의자의 옷과 운동화를 확실한 증거로 제시하며 피고의 유죄를 주장하는 검사. 하지만 현장에는 또다른 제3자가 있었다고 주장하는 피고는 그 당시 기억을 못한다고 우기며 정신감정결과 어린 시절 학대로 인한 심리 억압적 기억상실 환자임을 변호사측에서는 강조한다. 그러던 중 애런의 다중 인격이 튀어나오는데...,1996-03-06,7.7,/vLv8a0OpH33EDyU2ZqRb5mfMnKS.jpg,"범죄, 드라마, 미스터리, 스릴러"
1366,록키,"이탈리아의 종마라는 별명을 가진 젊은 청년 록키 발보아는 필라델피아 빈민촌에 살면서 4회전 복서를 업으로 삼아 근근히 살아간다. 복싱만으로는 생계를 유지할 수 없어 고리대금 업자의 하수인 노릇을 하기도 하며 뒷골목의 주먹 노릇도 하는 그는 짝사랑하는 애드리언에게 열심히 관심을 보이면서 성실하게 살아 가려고 애쓴다. 그러던 어느 날 록키에게 기회가 오게 된다. 헤비급 세계 챔피언 아폴로 크리드가 미국 독립 200주년을 기념하는 이벤트로서 이름 없는 복서에게 도전권는 이벤트를 기획하고, 록키가 도전자로 선발이 되는데...",1976-11-21,7.8,/nShhI6RGknoBV4qTpWRrCVsuX3J.jpg,"드라마, 로맨스"
11036,노트북,"17살, 노아는 밝고 순수한 앨리를 보고 첫눈에 반한다. 빠른 속도로 서로에게 빠져드는 둘. 그러나 이들 앞에 놓인 장벽에 막혀 이별하게 된다. 24살, 앨리는 우연히 신문에서 노아의 소식을 접하고 잊을 수 없는 첫사랑 앞에서 다시 한 번 선택의 기로에 서게 되는데…",2004-06-25,7.9,/ntdgcdsmMuHd9s4oEKTvWDiUyU7.jpg,"로맨스, 드라마"
49530,인 타임,"커피 1잔.. 4분, 권총 1정.. 3년, 스포츠카 1대.. 59년!  모든 비용은 시간으로 계산된다!!  근 미래, 모든 인간은 25세가 되면 노화를 멈추고, 팔뚝에 새겨진 ‘카운트 바디 시계’에 1년의 유예 시간을 제공받는다. 이 시간으로 사람들은 음식을 사고, 버스를 타고, 집세를 내는 등, 삶에 필요한 모든 것을 시간으로 계산한다. 하지만, 주어진 시간을 모두 소진하고 13자리 시계가 0이 되는 순간, 그 즉시 심장마비로 사망한다. 때문에 부자들은 몇 세대에 걸쳐 시간을 갖고 영생을 누릴 수 있게 된 반면, 가난한 자들은 하루를 겨우 버틸 수 있는 시간을 노동으로 사거나, 누군가에게 빌리거나, 그도 아니면 훔쳐야만 한다.  돈으로 거래되는 인간의 수명!  “살고 싶다면, 시간을 훔쳐라!!”  윌 살라스(저스틴 팀버레이크)는 매일 아침 자신의 남은 시간을 보며 충분한 양의 시간을 벌지 못하면, 더는 살 수 없다는 사실을 깨달으며 눈을 뜬다. 그러던 어느 날, 수천 년을 살수 있는 헤밀턴이란 남자를 위험에서 구해준 윌은 그에게서 소수의 영생을 위해 다수가 죽어야 하는 현 시스템의 비밀을 듣게 되지만, 그 남자가 100년의 시간을 물려주고 시체로 발견되면서 졸지에 살인자의 누명을 쓰고 쫓기게 된다. 사람들의 눈을 피해 부자들만이 모여 사는 ‘뉴 그리니치’로 잠입한 그는 끈질긴 타임 키퍼 리온(킬리언 머피)의 추적으로 체포될 위기를 맞지만, 와이스 금융사의 회장 딸인 실비아(아만다 사이프리드)를 인질로 삼아 간신히 탈출한다. 이때부터 윌은 실비아와 함께 누명을 벗고 전세계를 통제하는 시스템의 비밀을 파헤치려 하는데…",2011-10-27,7,/1bE6wSfmSNs0xj6rYsFcE1Vzqw8.jpg,"액션, 스릴러, SF"
628900,더 컨트랙터,"특수부대 중사 출신 ‘제임스 하퍼’는 전역을 명 받고 법의 테두리 밖에서 국가에 충성하는 극비 조직에 합류한다. 그에게 주어진 첫번째 미션은, 전세계를 혼란에 빠뜨릴 바이러스 테러를 막는 것. 그러나, 미션 수행 도중 거대한 음모에 휘말리게 되고 충격과 위기를 겪게 되는데… 더 이상 물러설 곳은 없다.  모든 것을 건, 새로운 미션이 시작된다!",2022-03-10,6.4,/fZid9LbFTZV7NjM0qMwL1mPjhqu.jpg,"액션, 모험, 스릴러"
